date,usd_rate,usd_ffill
2020-01-01,1157.8,True
2020-01-02,1157.8,False
2020-01-03,1156.9,False
2020-01-04,1162.7,True
2020-01-05,1162.7,True
2020-01-06,1162.7,False
2020-01-07,1169.6,False
2020-01-08,1165.3,False
2020-01-09,1174.1,False
2020-01-10,1160.0,False
2020-01-11,1161.1,True
2020-01-12,1161.1,True
2020-01-13,1161.1,False
2020-01-14,1155.7,False
2020-01-15,1153.1,False
2020-01-16,1158.8,False
2020-01-17,1159.6,False
2020-01-18,1158.8,True
2020-01-19,1158.8,True
2020-01-20,1158.8,False
2020-01-21,1158.8,False
2020-01-22,1164.7,False
2020-01-23,1165.1,False
2020-01-24,1167.2,True
2020-01-25,1167.2,True
2020-01-26,1167.2,True
2020-01-27,1167.2,True
2020-01-28,1167.2,False
2020-01-29,1176.7,False
2020-01-30,1176.0,False
2020-01-31,1183.5,False
2020-02-01,1187.8,True
2020-02-02,1187.8,True
2020-02-03,1187.8,False
2020-02-04,1196.0,False
2020-02-05,1189.4,False
2020-02-06,1188.5,False
2020-02-07,1181.4,False
2020-02-08,1187.2,True
2020-02-09,1187.2,True
2020-02-10,1187.2,False
2020-02-11,1189.8,False
2020-02-12,1184.1,False
2020-02-13,1179.8,False
2020-02-14,1181.5,False
2020-02-15,1183.5,True
2020-02-16,1183.5,True
2020-02-17,1183.5,False
2020-02-18,1182.2,False
2020-02-19,1188.1,False
2020-02-20,1190.8,False
2020-02-21,1197.0,False
2020-02-22,1205.6,True
2020-02-23,1205.6,True
2020-02-24,1205.6,False
2020-02-25,1217.7,False
2020-02-26,1212.7,False
2020-02-27,1216.8,False
2020-02-28,1215.9,False
2020-02-29,1215.3,True
2020-03-01,1215.3,True
2020-03-02,1215.3,False
2020-03-03,1200.3,False
2020-03-04,1191.4,False
2020-03-05,1186.4,False
2020-03-06,1185.0,False
2020-03-07,1191.4,True
2020-03-08,1191.4,True
2020-03-09,1191.4,False
2020-03-10,1201.4,False
2020-03-11,1196.7,False
2020-03-12,1192.8,False
2020-03-13,1202.0,False
2020-03-14,1222.2,True
2020-03-15,1222.2,True
2020-03-16,1222.2,False
2020-03-17,1219.6,False
2020-03-18,1241.2,False
2020-03-19,1237.8,False
2020-03-20,1280.1,False
2020-03-21,1254.1,True
2020-03-22,1254.1,True
2020-03-23,1254.1,False
2020-03-24,1274.6,False
2020-03-25,1256.0,False
2020-03-26,1230.7,False
2020-03-27,1227.9,False
2020-03-28,1212.4,True
2020-03-29,1212.4,True
2020-03-30,1212.4,False
2020-03-31,1222.6,False
2020-04-01,1220.0,False
2020-04-02,1222.2,False
2020-04-03,1237.6,False
2020-04-04,1229.8,True
2020-04-05,1229.8,True
2020-04-06,1229.8,False
2020-04-07,1233.4,False
2020-04-08,1222.4,False
2020-04-09,1219.7,False
2020-04-10,1216.4,False
2020-04-11,1212.3,True
2020-04-12,1212.3,True
2020-04-13,1212.3,False
2020-04-14,1218.7,False
2020-04-15,1216.7,True
2020-04-16,1216.7,False
2020-04-17,1227.5,False
2020-04-18,1219.3,True
2020-04-19,1219.3,True
2020-04-20,1219.3,False
2020-04-21,1218.7,False
2020-04-22,1231.3,False
2020-04-23,1235.2,False
2020-04-24,1232.0,False
2020-04-25,1235.8,True
2020-04-26,1235.8,True
2020-04-27,1235.8,False
2020-04-28,1230.3,False
2020-04-29,1225.2,False
2020-04-30,1218.5,True
2020-05-01,1218.5,True
2020-05-02,1218.5,True
2020-05-03,1218.5,True
2020-05-04,1218.5,False
2020-05-05,1227.8,True
2020-05-06,1227.8,False
2020-05-07,1223.3,False
2020-05-08,1226.5,False
2020-05-09,1217.7,True
2020-05-10,1217.7,True
2020-05-11,1217.7,False
2020-05-12,1217.8,False
2020-05-13,1226.7,False
2020-05-14,1226.3,False
2020-05-15,1227.9,False
2020-05-16,1229.3,True
2020-05-17,1229.3,True
2020-05-18,1229.3,False
2020-05-19,1231.6,False
2020-05-20,1224.5,False
2020-05-21,1227.8,False
2020-05-22,1230.7,False
2020-05-23,1236.2,True
2020-05-24,1236.2,True
2020-05-25,1236.2,False
2020-05-26,1242.0,False
2020-05-27,1237.1,False
2020-05-28,1233.7,False
2020-05-29,1239.4,False
2020-05-30,1237.6,True
2020-05-31,1237.6,True
2020-06-01,1237.6,False
2020-06-02,1227.8,False
2020-06-03,1224.1,False
2020-06-04,1216.9,False
2020-06-05,1217.4,False
2020-06-06,1213.1,True
2020-06-07,1213.1,True
2020-06-08,1213.1,False
2020-06-09,1204.2,False
2020-06-10,1197.7,False
2020-06-11,1194.4,False
2020-06-12,1192.8,False
2020-06-13,1206.6,True
2020-06-14,1206.6,True
2020-06-15,1206.6,False
2020-06-16,1210.8,False
2020-06-17,1206.6,False
2020-06-18,1214.5,False
2020-06-19,1213.0,False
2020-06-20,1212.0,True
2020-06-21,1212.0,True
2020-06-22,1212.0,False
2020-06-23,1213.2,False
2020-06-24,1210.1,False
2020-06-25,1202.9,False
2020-06-26,1205.2,False
2020-06-27,1198.6,True
2020-06-28,1198.6,True
2020-06-29,1198.6,False
2020-06-30,1200.7,False
2020-07-01,1198.5,False
2020-07-02,1201.6,False
2020-07-03,1201.0,False
2020-07-04,1200.4,True
2020-07-05,1200.4,True
2020-07-06,1200.4,False
2020-07-07,1196.8,False
2020-07-08,1192.9,False
2020-07-09,1195.8,False
2020-07-10,1194.5,False
2020-07-11,1202.4,True
2020-07-12,1202.4,True
2020-07-13,1202.4,False
2020-07-14,1200.3,False
2020-07-15,1206.4,False
2020-07-16,1200.7,False
2020-07-17,1204.1,False
2020-07-18,1205.7,True
2020-07-19,1205.7,True
2020-07-20,1205.7,False
2020-07-21,1203.7,False
2020-07-22,1198.1,False
2020-07-23,1193.7,False
2020-07-24,1198.5,False
2020-07-25,1201.3,True
2020-07-26,1201.3,True
2020-07-27,1201.3,False
2020-07-28,1196.6,False
2020-07-29,1195.1,False
2020-07-30,1195.2,False
2020-07-31,1191.4,False
2020-08-01,1189.1,True
2020-08-02,1189.1,True
2020-08-03,1189.1,False
2020-08-04,1193.7,False
2020-08-05,1193.5,False
2020-08-06,1190.3,False
2020-08-07,1184.3,False
2020-08-08,1185.9,True
2020-08-09,1185.9,True
2020-08-10,1185.9,False
2020-08-11,1186.7,False
2020-08-12,1184.9,False
2020-08-13,1186.0,False
2020-08-14,1183.6,False
2020-08-15,1185.8,True
2020-08-16,1185.8,True
2020-08-17,1185.8,True
2020-08-18,1185.8,False
2020-08-19,1185.1,False
2020-08-20,1182.3,False
2020-08-21,1186.3,False
2020-08-22,1185.3,True
2020-08-23,1185.3,True
2020-08-24,1185.3,False
2020-08-25,1190.0,False
2020-08-26,1186.3,False
2020-08-27,1187.0,False
2020-08-28,1185.7,False
2020-08-29,1185.1,True
2020-08-30,1185.1,True
2020-08-31,1185.1,False
2020-09-01,1183.3,False
2020-09-02,1184.6,False
2020-09-03,1186.2,False
2020-09-04,1187.5,False
2020-09-05,1190.2,True
2020-09-06,1190.2,True
2020-09-07,1190.2,False
2020-09-08,1187.2,False
2020-09-09,1187.9,False
2020-09-10,1189.6,False
2020-09-11,1185.3,False
2020-09-12,1188.3,True
2020-09-13,1188.3,True
2020-09-14,1188.3,False
2020-09-15,1184.2,False
2020-09-16,1180.5,False
2020-09-17,1177.8,False
2020-09-18,1175.4,False
2020-09-19,1163.6,True
2020-09-20,1163.6,True
2020-09-21,1163.6,False
2020-09-22,1160.6,False
2020-09-23,1163.9,False
2020-09-24,1164.4,False
2020-09-25,1170.3,False
2020-09-26,1170.5,True
2020-09-27,1170.5,True
2020-09-28,1170.5,False
2020-09-29,1173.5,False
2020-09-30,1169.5,True
2020-10-01,1169.5,True
2020-10-02,1169.5,True
2020-10-03,1169.5,True
2020-10-04,1169.5,True
2020-10-05,1169.5,False
2020-10-06,1163.4,False
2020-10-07,1160.0,False
2020-10-08,1162.5,False
2020-10-09,1156.2,True
2020-10-10,1156.2,True
2020-10-11,1156.2,True
2020-10-12,1156.2,False
2020-10-13,1148.3,False
2020-10-14,1149.5,False
2020-10-15,1145.7,False
2020-10-16,1144.6,False
2020-10-17,1145.6,True
2020-10-18,1145.6,True
2020-10-19,1145.6,False
2020-10-20,1142.2,False
2020-10-21,1139.7,False
2020-10-22,1133.7,False
2020-10-23,1134.1,False
2020-10-24,1134.6,True
2020-10-25,1134.6,True
2020-10-26,1134.6,False
2020-10-27,1129.1,False
2020-10-28,1127.6,False
2020-10-29,1129.3,False
2020-10-30,1133.4,False
2020-10-31,1130.4,True
2020-11-01,1130.4,True
2020-11-02,1130.4,False
2020-11-03,1134.7,False
2020-11-04,1134.6,False
2020-11-05,1136.5,False
2020-11-06,1130.9,False
2020-11-07,1124.4,True
2020-11-08,1124.4,True
2020-11-09,1124.4,False
2020-11-10,1115.6,False
2020-11-11,1115.9,False
2020-11-12,1112.4,False
2020-11-13,1113.2,False
2020-11-14,1115.1,True
2020-11-15,1115.1,True
2020-11-16,1115.1,False
2020-11-17,1108.0,False
2020-11-18,1106.8,False
2020-11-19,1105.9,False
2020-11-20,1112.2,False
2020-11-21,1114.2,True
2020-11-22,1114.2,True
2020-11-23,1114.2,False
2020-11-24,1112.6,False
2020-11-25,1111.2,False
2020-11-26,1107.2,False
2020-11-27,1105.8,False
2020-11-28,1104.4,True
2020-11-29,1104.4,True
2020-11-30,1104.4,False
2020-12-01,1104.9,False
2020-12-02,1107.1,False
2020-12-03,1103.3,False
2020-12-04,1098.1,False
2020-12-05,1086.6,True
2020-12-06,1086.6,True
2020-12-07,1086.6,False
2020-12-08,1082.7,False
2020-12-09,1084.4,False
2020-12-10,1083.6,False
2020-12-11,1086.2,False
2020-12-12,1089.3,True
2020-12-13,1089.3,True
2020-12-14,1089.3,False
2020-12-15,1090.8,False
2020-12-16,1093.2,False
2020-12-17,1092.2,False
2020-12-18,1092.8,False
2020-12-19,1097.9,True
2020-12-20,1097.9,True
2020-12-21,1097.9,False
2020-12-22,1101.2,False
2020-12-23,1106.6,False
2020-12-24,1108.9,False
2020-12-25,1103.7,True
2020-12-26,1103.7,True
2020-12-27,1103.7,True
2020-12-28,1103.7,False
2020-12-29,1098.2,False
2020-12-30,1093.2,False
2020-12-31,1088.0,False
2021-01-01,1088.0,True
2021-01-02,1088.0,True
2021-01-03,1088.0,True
2021-01-04,1088.0,False
2021-01-05,1083.1,False
2021-01-06,1086.1,False
2021-01-07,1086.8,False
2021-01-08,1087.7,False
2021-01-09,1094.4,True
2021-01-10,1094.4,True
2021-01-11,1094.4,False
2021-01-12,1097.8,False
2021-01-13,1099.9,False
2021-01-14,1095.0,False
2021-01-15,1100.3,False
2021-01-16,1097.9,True
2021-01-17,1097.9,True
2021-01-18,1097.9,False
2021-01-19,1104.4,False
2021-01-20,1102.1,False
2021-01-21,1100.0,False
2021-01-22,1099.2,False
2021-01-23,1102.3,True
2021-01-24,1102.3,True
2021-01-25,1102.3,False
2021-01-26,1103.2,False
2021-01-27,1103.0,False
2021-01-28,1104.0,False
2021-01-29,1114.6,False
2021-01-30,1117.2,True
2021-01-31,1117.2,True
2021-02-01,1117.2,False
2021-02-02,1118.0,False
2021-02-03,1116.6,False
2021-02-04,1114.0,False
2021-02-05,1116.7,False
2021-02-06,1124.0,True
2021-02-07,1124.0,True
2021-02-08,1124.0,False
2021-02-09,1119.1,False
2021-02-10,1116.0,False
2021-02-11,1110.1,True
2021-02-12,1110.1,True
2021-02-13,1110.1,True
2021-02-14,1110.1,True
2021-02-15,1110.1,False
2021-02-16,1103.1,False
2021-02-17,1099.7,False
2021-02-18,1107.7,False
2021-02-19,1105.7,False
2021-02-20,1107.1,True
2021-02-21,1107.1,True
2021-02-22,1107.1,False
2021-02-23,1106.5,False
2021-02-24,1110.8,False
2021-02-25,1110.2,False
2021-02-26,1108.4,False
2021-02-27,1121.8,True
2021-02-28,1121.8,True
2021-03-01,1121.8,True
2021-03-02,1121.8,False
2021-03-03,1121.3,False
2021-03-04,1122.9,False
2021-03-05,1126.2,False
2021-03-06,1129.4,True
2021-03-07,1129.4,True
2021-03-08,1129.4,False
2021-03-09,1131.3,False
2021-03-10,1141.1,False
2021-03-11,1140.7,False
2021-03-12,1137.3,False
2021-03-13,1130.7,True
2021-03-14,1130.7,True
2021-03-15,1130.7,False
2021-03-16,1135.9,False
2021-03-17,1132.5,False
2021-03-18,1131.8,False
2021-03-19,1123.7,False
2021-03-20,1131.8,True
2021-03-21,1131.8,True
2021-03-22,1131.8,False
2021-03-23,1131.3,False
2021-03-24,1128.0,False
2021-03-25,1133.5,False
2021-03-26,1134.2,False
2021-03-27,1131.8,True
2021-03-28,1131.8,True
2021-03-29,1131.8,False
2021-03-30,1131.7,False
2021-03-31,1133.5,False
2021-04-01,1132.6,False
2021-04-02,1129.3,False
2021-04-03,1127.5,True
2021-04-04,1127.5,True
2021-04-05,1127.5,False
2021-04-06,1127.8,False
2021-04-07,1122.9,False
2021-04-08,1116.4,False
2021-04-09,1118.5,False
2021-04-10,1117.2,True
2021-04-11,1117.2,True
2021-04-12,1117.2,False
2021-04-13,1124.3,False
2021-04-14,1126.1,False
2021-04-15,1119.9,False
2021-04-16,1117.6,False
2021-04-17,1117.9,True
2021-04-18,1117.9,True
2021-04-19,1117.9,False
2021-04-20,1118.2,False
2021-04-21,1113.4,False
2021-04-22,1117.4,False
2021-04-23,1116.3,False
2021-04-24,1118.9,True
2021-04-25,1118.9,True
2021-04-26,1118.9,False
2021-04-27,1114.0,False
2021-04-28,1110.8,False
2021-04-29,1112.5,False
2021-04-30,1107.4,False
2021-05-01,1109.6,True
2021-05-02,1109.6,True
2021-05-03,1109.6,False
2021-05-04,1119.3,False
2021-05-05,1121.1,True
2021-05-06,1121.1,False
2021-05-07,1125.5,False
2021-05-08,1121.4,True
2021-05-09,1121.4,True
2021-05-10,1121.4,False
2021-05-11,1114.6,False
2021-05-12,1119.1,False
2021-05-13,1123.5,False
2021-05-14,1130.6,False
2021-05-15,1129.5,True
2021-05-16,1129.5,True
2021-05-17,1129.5,False
2021-05-18,1133.0,False
2021-05-19,1133.1,True
2021-05-20,1133.1,False
2021-05-21,1132.2,False
2021-05-22,1126.9,True
2021-05-23,1126.9,True
2021-05-24,1126.9,False
2021-05-25,1127.6,False
2021-05-26,1122.8,False
2021-05-27,1118.6,False
2021-05-28,1118.0,False
2021-05-29,1116.0,True
2021-05-30,1116.0,True
2021-05-31,1116.0,False
2021-06-01,1113.5,False
2021-06-02,1107.0,False
2021-06-03,1110.3,False
2021-06-04,1111.8,False
2021-06-05,1117.5,True
2021-06-06,1117.5,True
2021-06-07,1117.5,False
2021-06-08,1111.2,False
2021-06-09,1113.7,False
2021-06-10,1115.8,False
2021-06-11,1115.0,False
2021-06-12,1111.2,True
2021-06-13,1111.2,True
2021-06-14,1111.2,False
2021-06-15,1116.4,False
2021-06-16,1117.8,False
2021-06-17,1117.7,False
2021-06-18,1129.5,False
2021-06-19,1132.2,True
2021-06-20,1132.2,True
2021-06-21,1132.2,False
2021-06-22,1135.4,False
2021-06-23,1132.4,False
2021-06-24,1135.6,False
2021-06-25,1135.8,False
2021-06-26,1128.8,True
2021-06-27,1128.8,True
2021-06-28,1128.8,False
2021-06-29,1129.9,False
2021-06-30,1130.0,False
2021-07-01,1129.5,False
2021-07-02,1132.2,False
2021-07-03,1134.5,True
2021-07-04,1134.5,True
2021-07-05,1134.5,False
2021-07-06,1130.3,False
2021-07-07,1131.8,False
2021-07-08,1137.6,False
2021-07-09,1143.4,False
2021-07-10,1148.3,True
2021-07-11,1148.3,True
2021-07-12,1148.3,False
2021-07-13,1146.4,False
2021-07-14,1145.1,False
2021-07-15,1150.3,False
2021-07-16,1143.7,False
2021-07-17,1141.1,True
2021-07-18,1141.1,True
2021-07-19,1141.1,False
2021-07-20,1145.7,False
2021-07-21,1151.0,False
2021-07-22,1150.6,False
2021-07-23,1151.0,False
2021-07-24,1149.5,True
2021-07-25,1149.5,True
2021-07-26,1149.5,False
2021-07-27,1153.2,False
2021-07-28,1150.2,False
2021-07-29,1154.8,False
2021-07-30,1147.4,False
2021-07-31,1147.5,True
2021-08-01,1147.5,True
2021-08-02,1147.5,False
2021-08-03,1151.5,False
2021-08-04,1150.7,False
2021-08-05,1145.8,False
2021-08-06,1143.5,False
2021-08-07,1142.3,True
2021-08-08,1142.3,True
2021-08-09,1142.3,False
2021-08-10,1145.0,False
2021-08-11,1148.5,False
2021-08-12,1155.0,False
2021-08-13,1158.9,False
2021-08-14,1167.8,True
2021-08-15,1167.8,True
2021-08-16,1167.8,True
2021-08-17,1167.8,False
2021-08-18,1174.9,False
2021-08-19,1172.7,False
2021-08-20,1174.5,False
2021-08-21,1176.7,True
2021-08-22,1176.7,True
2021-08-23,1176.7,False
2021-08-24,1174.0,False
2021-08-25,1168.0,False
2021-08-26,1166.5,False
2021-08-27,1168.1,False
2021-08-28,1170.8,True
2021-08-29,1170.8,True
2021-08-30,1170.8,False
2021-08-31,1164.4,False
2021-09-01,1162.8,False
2021-09-02,1157.5,False
2021-09-03,1159.7,False
2021-09-04,1156.4,True
2021-09-05,1156.4,True
2021-09-06,1156.4,False
2021-09-07,1157.3,False
2021-09-08,1157.9,False
2021-09-09,1164.5,False
2021-09-10,1170.1,False
2021-09-11,1170.4,True
2021-09-12,1170.4,True
2021-09-13,1170.4,False
2021-09-14,1174.3,False
2021-09-15,1172.2,False
2021-09-16,1171.7,False
2021-09-17,1169.1,False
2021-09-18,1177.6,True
2021-09-19,1177.6,True
2021-09-20,1177.6,True
2021-09-21,1177.6,True
2021-09-22,1177.6,True
2021-09-23,1177.6,False
2021-09-24,1181.7,False
2021-09-25,1175.3,True
2021-09-26,1175.3,True
2021-09-27,1175.3,False
2021-09-28,1175.9,False
2021-09-29,1182.0,False
2021-09-30,1184.9,False
2021-10-01,1185.2,False
2021-10-02,1187.2,True
2021-10-03,1187.2,True
2021-10-04,1187.2,True
2021-10-05,1187.2,False
2021-10-06,1187.1,False
2021-10-07,1190.0,False
2021-10-08,1190.3,False
2021-10-09,1193.4,True
2021-10-10,1193.4,True
2021-10-11,1193.4,True
2021-10-12,1193.4,False
2021-10-13,1199.1,False
2021-10-14,1195.0,False
2021-10-15,1188.3,False
2021-10-16,1182.8,True
2021-10-17,1182.8,True
2021-10-18,1182.8,False
2021-10-19,1185.8,False
2021-10-20,1181.7,False
2021-10-21,1175.6,False
2021-10-22,1175.8,False
2021-10-23,1178.4,True
2021-10-24,1178.4,True
2021-10-25,1178.4,False
2021-10-26,1171.8,False
2021-10-27,1166.3,False
2021-10-28,1168.1,False
2021-10-29,1171.7,False
2021-10-30,1169.6,True
2021-10-31,1169.6,True
2021-11-01,1169.6,False
2021-11-02,1176.3,False
2021-11-03,1175.5,False
2021-11-04,1181.1,False
2021-11-05,1180.0,False
2021-11-06,1185.2,True
2021-11-07,1185.2,True
2021-11-08,1185.2,False
2021-11-09,1184.3,False
2021-11-10,1178.4,False
2021-11-11,1181.0,False
2021-11-12,1184.7,False
2021-11-13,1179.6,True
2021-11-14,1179.6,True
2021-11-15,1179.6,False
2021-11-16,1180.2,False
2021-11-17,1179.6,False
2021-11-18,1183.6,False
2021-11-19,1180.5,False
2021-11-20,1183.5,True
2021-11-21,1183.5,True
2021-11-22,1183.5,False
2021-11-23,1187.4,False
2021-11-24,1188.9,False
2021-11-25,1188.5,False
2021-11-26,1189.7,False
2021-11-27,1193.0,True
2021-11-28,1193.0,True
2021-11-29,1193.0,False
2021-11-30,1193.4,False
2021-12-01,1187.7,False
2021-12-02,1180.3,False
2021-12-03,1177.3,False
2021-12-04,1178.6,True
2021-12-05,1178.6,True
2021-12-06,1178.6,False
2021-12-07,1183.7,False
2021-12-08,1181.2,False
2021-12-09,1176.4,False
2021-12-10,1173.8,False
2021-12-11,1178.2,True
2021-12-12,1178.2,True
2021-12-13,1178.2,False
2021-12-14,1178.8,False
2021-12-15,1183.6,False
2021-12-16,1186.2,False
2021-12-17,1183.5,False
2021-12-18,1184.4,True
2021-12-19,1184.4,True
2021-12-20,1184.4,False
2021-12-21,1189.8,False
2021-12-22,1191.5,False
2021-12-23,1191.2,False
2021-12-24,1187.5,False
2021-12-25,1186.4,True
2021-12-26,1186.4,True
2021-12-27,1186.4,False
2021-12-28,1186.2,False
2021-12-29,1186.7,False
2021-12-30,1186.6,False
2021-12-31,1185.5,False
2022-01-01,1185.5,True
2022-01-02,1185.5,True
2022-01-03,1185.5,False
2022-01-04,1190.8,False
2022-01-05,1194.3,False
2022-01-06,1198.2,False
2022-01-07,1199.6,False
2022-01-08,1202.4,True
2022-01-09,1202.4,True
2022-01-10,1202.4,False
2022-01-11,1200.0,False
2022-01-12,1195.2,False
2022-01-13,1189.9,False
2022-01-14,1188.2,False
2022-01-15,1187.6,True
2022-01-16,1187.6,True
2022-01-17,1187.6,False
2022-01-18,1192.3,False
2022-01-19,1188.9,False
2022-01-20,1191.8,False
2022-01-21,1190.4,False
2022-01-22,1193.6,True
2022-01-23,1193.6,True
2022-01-24,1193.6,False
2022-01-25,1194.2,False
2022-01-26,1197.8,False
2022-01-27,1197.0,False
2022-01-28,1202.4,False
2022-01-29,1205.7,True
2022-01-30,1205.7,True
2022-01-31,1205.7,True
2022-02-01,1205.7,True
2022-02-02,1205.7,True
2022-02-03,1205.7,False
2022-02-04,1205.4,False
2022-02-05,1199.5,True
2022-02-06,1199.5,True
2022-02-07,1199.5,False
2022-02-08,1199.4,False
2022-02-09,1197.8,False
2022-02-10,1196.0,False
2022-02-11,1196.0,False
